order_id,order_date,ship_date,customer_id,customer_name,region,category,product_name,quantity,unit_price,unit_cost,discount,year,quarter,month,month_name,month_year,day_of_week,days_to_ship,revenue,total_cost,profit,profit_margin,order_value,order_month,cohort_month,cohort_index,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
ORD02886,2023-02-09,2023-02-15,CUST0365,Paul Smith,South,Sports & Outdoors,Pull-up Bar Doorway,1,80.36,33.44,0.04,2023,Q1,2,Feb,2023-02,Thursday,6.0,77.15,33.44,43.71,56.66,77.15,2023-02,2022-05,9,58,12,4133.01,3,3,2,8,Loyal Customers
ORD02887,2023-11-14,2023-11-20,CUST0393,Henry Jones,North,Furniture,Filing Cabinet,1,231.99,96.58,0.06,2023,Q4,11,Nov,2023-11,Tuesday,6.0,218.07,96.58,121.49,55.71,218.07,2023-11,2022-06,17,17,14,5974.75,4,4,3,11,Loyal Customers
ORD02888,2023-05-03,2023-05-06,CUST0356,Maya Harris,North,Furniture,Ergonomic Footrest,1,72.82,21.35,0.05,2023,Q2,5,May,2023-05,Wednesday,3.0,69.18,21.35,47.83,69.14,69.18,2023-05,2022-01,16,5,18,6965.72,5,5,4,14,Champions
ORD02889,2023-01-21,2023-01-23,CUST0066,Henry Jones,North,Office Supplies,Desk Organizer,3,35.53,10.58,0.07,2023,Q1,1,Jan,2023-01,Saturday,2.0,99.13,31.74,67.39,67.98,99.13,2023-01,2022-04,9,47,13,6658.75,3,3,3,9,Loyal Customers
ORD02890,2023-05-13,,CUST0183,Sam Martin,West,Office Supplies,Whiteboard Magnetic,1,167.65,56.42,0.05,2023,Q2,5,May,2023-05,Saturday,,159.27,56.42,102.85,64.58,159.27,2023-05,2022-01,16,295,11,7727.95,1,2,4,7,Others
ORD02891,2022-05-31,2022-06-02,CUST0215,Iris Johnson,East,Electronics,Smartphone X,2,801.92,473.17,0.04,2022,Q2,5,May,2022-05,Tuesday,2.0,1539.69,946.34,593.35,38.54,1539.69,2022-05,2022-04,1,59,13,5069.82,3,3,3,9,Loyal Customers
ORD02892,2022-11-24,2022-11-25,CUST0283,Victor Jackson,Central,Sports & Outdoors,Resistance Bands Kit,1,33.59,9.43,0.14,2022,Q4,11,Nov,2022-11,Thursday,1.0,28.89,9.43,19.46,67.36,28.89,2022-11,2022-03,8,124,14,9804.09,2,4,5,11,At Risk
ORD02893,2024-05-07,2024-05-10,CUST0016,Yara Garcia,South,Electronics,Smartphone X,3,920.95,497.85,0.06,2024,Q2,5,May,2024-05,Tuesday,3.0,2597.08,1493.55,1103.53,42.49,2597.08,2024-05,2022-02,27,238,13,10271.68,1,3,5,9,Lost Customers
ORD02894,2022-02-24,2022-02-27,CUST0198,Chris Davis,East,Furniture,Standing Desk,1,691.14,286.87,0.06,2022,Q1,2,Feb,2022-02,Thursday,3.0,649.67,286.87,362.8,55.84,649.67,2022-02,2022-02,0,230,11,2719.38,1,2,1,4,Others
ORD02895,2023-11-28,2023-12-03,CUST0171,Quinn Martin,South,Furniture,Ergonomic Footrest,1,57.29,21.14,0.15,2023,Q4,11,Nov,2023-11,Tuesday,5.0,48.7,21.14,27.56,56.59,48.7,2023-11,2022-02,21,7,21,4848.3,5,5,2,12,Loyal Customers
ORD02896,2023-10-01,2023-10-08,CUST0111,Yara Miller,West,Office Supplies,Whiteboard Magnetic,3,132.3,57.99,0.02,2023,Q4,10,Oct,2023-10,Sunday,7.0,388.96,173.97,214.99,55.27,388.96,2023-10,2022-01,21,8,16,10695.26,5,5,5,15,Champions
ORD02897,2024-04-21,2024-04-22,CUST0015,Iris Smith,South,Furniture,Meeting Table,3,1316.34,520.73,0.1,2024,Q2,4,Apr,2024-04,Sunday,1.0,3554.12,1562.19,1991.93,56.05,3554.12,2024-04,2022-07,21,22,17,11310.92,4,5,5,14,Champions
ORD02898,2022-10-19,2022-10-23,CUST0289,Victor Garcia,South,Clothing,Cotton T-Shirt Pack,4,34.76,11.28,0.28,2022,Q4,10,Oct,2022-10,Wednesday,4.0,100.11,45.12,54.99,54.93,100.11,2022-10,2022-03,7,107,16,4741.97,2,5,2,9,At Risk
ORD02899,2022-02-17,,CUST0054,Carol Miller,West,Furniture,Executive Chair,1,367.24,161.69,0.09,2022,Q1,2,Feb,2022-02,Thursday,,334.19,161.69,172.5,51.62,334.19,2022-02,2022-01,1,158,19,8049.32,1,5,4,10,Lost Customers
ORD02900,2022-08-09,2022-08-11,CUST0020,Yara Anderson,South,Clothing,Business Suit,1,439.02,134.96,0.09,2022,Q3,8,Aug,2022-08,Tuesday,2.0,399.51,134.96,264.55,66.22,399.51,2022-08,2022-08,0,86,14,12243.9,2,4,5,11,At Risk
ORD02901,2022-12-02,2022-12-03,CUST0196,Emma Taylor,South,Office Supplies,Stapler Heavy Duty,2,29.78,8.94,0.01,2022,Q4,12,Dec,2022-12,Friday,1.0,58.96,17.88,41.08,69.67,58.96,2022-12,2022-02,10,14,18,1996.57,5,5,1,11,Loyal Customers
ORD02902,2022-05-29,2022-06-04,CUST0306,Victor Martinez,Central,Furniture,Ergonomic Footrest,2,73.15,22.31,0.14,2022,Q2,5,May,2022-05,Sunday,6.0,125.82,44.62,81.2,64.54,125.82,2022-05,2022-03,2,161,19,4518.7,1,5,2,8,Lost Customers
ORD02903,2022-06-24,2022-06-26,CUST0089,Tara Miller,North,Furniture,Executive Chair,1,308.26,160.7,0.01,2022,Q2,6,Jun,2022-06,Friday,2.0,305.18,160.7,144.48,47.34,305.18,2022-06,2022-01,5,7,14,4479.3,5,4,2,11,Loyal Customers
ORD02904,2024-06-29,2024-07-05,CUST0144,Grace Thompson,East,Sports & Outdoors,Dumbbell Set 20kg,3,206.16,72.13,0.12,2024,Q2,6,Jun,2024-06,Saturday,6.0,544.26,216.39,327.87,60.24,544.26,2024-06,2023-12,6,44,5,7448.29,3,1,4,8,Others
ORD02905,2024-06-30,2024-07-07,CUST0086,Quinn Brown,North,Office Supplies,Desk Organizer,2,36.68,10.98,0.14,2024,Q2,6,Jun,2024-06,Sunday,7.0,63.09,21.96,41.13,65.19,63.09,2024-06,2022-02,28,184,9,1794.31,1,1,1,3,Others
ORD02906,2022-02-22,2022-02-23,CUST0086,Quinn Brown,North,Clothing,Casual Polo Shirt,2,50.89,17.52,0.09,2022,Q1,2,Feb,2022-02,Tuesday,1.0,92.62,35.04,57.58,62.17,92.62,2022-02,2022-02,0,184,9,1794.31,1,1,1,3,Others
ORD02907,2023-10-26,2023-10-28,CUST0380,Olivia Anderson,North,Office Supplies,Stapler Heavy Duty,2,28.13,8.88,0.07,2023,Q4,10,Oct,2023-10,Thursday,2.0,52.32,17.76,34.56,66.06,52.32,2023-10,2022-02,20,5,18,4790.25,5,5,2,12,Loyal Customers
ORD02908,2023-06-28,2023-07-02,CUST0080,Yara Anderson,East,Sports & Outdoors,Jump Rope Pro,2,28.14,7.36,0.04,2023,Q2,6,Jun,2023-06,Wednesday,4.0,54.03,14.72,39.31,72.76,54.03,2023-06,2022-01,17,354,8,1607.78,1,1,1,3,Others
ORD02909,2023-05-29,2023-06-02,CUST0254,Aaron Davis,North,Furniture,Bookshelf,2,183.3,71.46,0.08,2023,Q2,5,May,2023-05,Monday,4.0,337.27,142.92,194.35,57.62,337.27,2023-05,2022-03,14,110,12,7756.91,2,3,4,9,At Risk
ORD02910,2023-10-14,2023-10-18,CUST0240,Beth Garcia,West,Clothing,Business Suit,1,426.79,149.62,0.13,2023,Q4,10,Oct,2023-10,Saturday,4.0,371.31,149.62,221.69,59.7,371.31,2023-10,2022-05,17,97,15,5216.43,2,4,3,9,At Risk
ORD02911,2022-11-10,2022-11-15,CUST0157,Chris Johnson,Central,Electronics,Smartphone X,2,1036.32,481.07,0.08,2022,Q4,11,Nov,2022-11,Thursday,5.0,1906.83,962.14,944.69,49.54,1906.83,2022-11,2022-05,6,29,13,12297.66,4,3,5,12,Loyal Customers
ORD02912,2022-05-26,2022-06-01,CUST0330,Tara Martin,West,Furniture,Meeting Table,2,1342.79,528.34,0.04,2022,Q2,5,May,2022-05,Thursday,6.0,2578.16,1056.68,1521.48,59.01,2578.16,2022-05,2022-04,1,74,10,7687.0,3,2,4,9,Potential Loyalists
ORD02913,2024-11-22,2024-11-26,CUST0018,Karen Wilson,West,Electronics,Laptop Pro,1,1178.98,656.28,0.11,2024,Q4,11,Nov,2024-11,Friday,4.0,1049.29,656.28,393.01,37.45,1049.29,2024-11,2022-02,33,39,13,5557.02,4,3,3,10,Loyal Customers
ORD02914,2024-04-02,2024-04-06,CUST0157,Chris Johnson,Central,Sports & Outdoors,Pull-up Bar Doorway,3,75.07,31.42,0.15,2024,Q2,4,Apr,2024-04,Tuesday,4.0,191.43,94.26,97.17,50.76,191.43,2024-04,2022-05,23,29,13,12297.66,4,3,5,12,Loyal Customers
ORD02915,2022-09-10,2022-09-12,CUST0390,Henry Miller,Central,Office Supplies,Sticky Notes Bulk,2,16.19,4.97,0.04,2022,Q3,9,Sep,2022-09,Saturday,2.0,31.08,9.94,21.14,68.02,31.08,2022-09,2022-09,0,120,9,6909.77,2,2,4,8,Others
ORD02916,2024-03-27,2024-04-03,CUST0010,Quinn Clark,Central,Office Supplies,Ballpoint Pens Pack,1,14.1,3.08,0.09,2024,Q1,3,Mar,2024-03,Wednesday,7.0,12.83,3.08,9.75,75.99,12.83,2024-03,2022-03,24,2,10,4499.61,5,2,2,9,New Customers
ORD02917,2022-08-31,2022-09-04,CUST0001,Uma Brown,West,Sports & Outdoors,Sports Water Bottle,2,21.09,5.54,0.12,2022,Q3,8,Aug,2022-08,Wednesday,4.0,37.12,11.08,26.04,70.15,37.12,2022-08,2022-01,7,112,8,6855.31,2,1,4,7,Others
ORD02918,2022-07-31,2022-08-06,CUST0029,Carol Thompson,East,Clothing,Business Suit,2,376.24,134.31,0.04,2022,Q3,7,Jul,2022-07,Sunday,6.0,722.38,268.62,453.76,62.81,722.38,2022-07,2022-06,1,156,8,11189.88,1,1,5,7,Others
ORD02919,2024-06-25,2024-06-30,CUST0195,Quinn Wilson,East,Furniture,Standing Desk,1,604.44,287.19,0.02,2024,Q2,6,Jun,2024-06,Tuesday,5.0,592.35,287.19,305.16,51.52,592.35,2024-06,2022-03,27,5,11,6734.32,5,2,3,10,New Customers
ORD02920,2022-03-13,2022-03-20,CUST0293,Jack Martinez,West,Clothing,Business Suit,1,410.74,141.0,0.01,2022,Q1,3,Mar,2022-03,Sunday,7.0,406.63,141.0,265.63,65.32,406.63,2022-03,2022-02,1,5,13,3291.98,5,3,2,10,Loyal Customers
ORD02921,2022-12-28,2022-12-29,CUST0191,Alice White,East,Electronics,Wireless Headphones,1,257.23,88.22,0.1,2022,Q4,12,Dec,2022-12,Wednesday,1.0,231.51,88.22,143.29,61.89,231.51,2022-12,2022-04,8,110,15,5865.64,2,4,3,9,At Risk
ORD02922,2022-12-26,2022-12-27,CUST0042,Victor Wilson,Central,Sports & Outdoors,Jump Rope Pro,2,23.23,7.29,0.2,2022,Q4,12,Dec,2022-12,Monday,1.0,37.17,14.58,22.59,60.77,37.17,2022-12,2022-03,9,100,18,9771.94,2,5,5,12,At Risk
ORD02923,2024-08-01,2024-08-07,CUST0355,Beth Robinson,East,Clothing,Running Shoes Pro,2,138.16,50.23,0.13,2024,Q3,8,Aug,2024-08,Thursday,6.0,240.4,100.46,139.94,58.21,240.4,2024-08,2022-03,29,138,11,21932.11,1,2,5,8,Others
ORD02924,2024-07-13,,CUST0159,Alice Thomas,East,Furniture,Meeting Table,3,1208.01,568.51,0.11,2024,Q3,7,Jul,2024-07,Saturday,,3225.39,1705.53,1519.86,47.12,3225.39,2024-07,2022-01,30,116,11,4654.9,2,2,2,6,Others
ORD02925,2023-06-13,2023-06-19,CUST0333,Xander Harris,West,Furniture,Filing Cabinet,3,237.37,97.74,0.04,2023,Q2,6,Jun,2023-06,Tuesday,6.0,683.63,293.22,390.41,57.11,683.63,2023-06,2022-01,17,60,18,8688.29,3,5,4,12,Loyal Customers
ORD02926,2022-03-22,2022-03-29,CUST0349,Noah Anderson,,Office Supplies,Printer Paper,2,44.31,18.63,0.01,2022,Q1,3,Mar,2022-03,Tuesday,7.0,87.73,37.26,50.47,57.53,87.73,2022-03,2022-02,1,6,16,10009.01,5,5,5,15,Champions
ORD02927,2024-06-28,2024-07-05,CUST0217,Aaron Wilson,Central,Furniture,Filing Cabinet,3,255.47,102.35,0.06,2024,Q2,6,Jun,2024-06,Friday,7.0,720.43,307.05,413.38,57.38,720.43,2024-06,2023-01,17,131,8,4420.34,2,1,2,5,Others
ORD02928,2024-02-11,2024-02-18,CUST0003,Henry Davis,West,Sports & Outdoors,Jump Rope Pro,3,24.84,6.57,0.05,2024,Q1,2,Feb,2024-02,Sunday,7.0,70.79,19.71,51.08,72.16,70.79,2024-02,2022-01,25,24,11,4824.86,4,2,2,8,New Customers
ORD02929,2024-12-02,2024-12-05,CUST0316,Henry Jones,North,Electronics,Tablet Air,3,630.73,317.8,0.08,2024,Q4,12,Dec,2024-12,Monday,3.0,1740.81,953.4,787.41,45.23,1740.81,2024-12,2022-04,32,29,12,5549.75,4,3,3,10,Loyal Customers
ORD02930,2023-11-23,2023-11-28,CUST0206,Chris Jones,East,Office Supplies,Stapler Heavy Duty,1,29.58,8.33,0.11,2023,Q4,11,Nov,2023-11,Thursday,5.0,26.33,8.33,18.0,68.36,26.33,2023-11,2022-03,20,114,15,14295.03,2,4,5,11,At Risk
ORD02931,2024-06-13,2024-06-15,CUST0094,Tara Anderson,East,Clothing,Running Shoes Pro,2,115.16,44.37,0.11,2024,Q2,6,Jun,2024-06,Thursday,2.0,204.98,88.74,116.24,56.71,204.98,2024-06,2022-01,29,201,14,5656.51,1,4,3,8,Lost Customers
ORD02932,2022-07-05,2022-07-11,CUST0030,Jack Clark,North,Furniture,Filing Cabinet,5,242.22,89.06,0.08,2022,Q3,7,Jul,2022-07,Tuesday,6.0,1114.21,445.3,668.91,60.03,1114.21,2022-07,2022-04,3,48,11,2334.04,3,2,1,6,Potential Loyalists
ORD02933,2023-10-21,2023-10-26,CUST0114,Olivia Martin,East,Sports & Outdoors,Resistance Bands Kit,2,30.09,8.89,0.01,2023,Q4,10,Oct,2023-10,Saturday,5.0,59.58,17.78,41.8,70.16,59.58,2023-10,2022-07,15,100,16,13787.32,2,5,5,12,At Risk
ORD02934,2024-07-18,2024-07-24,CUST0356,Maya Harris,Central,Sports & Outdoors,Jump Rope Pro,1,22.88,7.19,0.04,2024,Q3,7,Jul,2024-07,Thursday,6.0,21.96,7.19,14.77,67.26,21.96,2024-07,2022-01,30,5,18,6965.72,5,5,4,14,Champions
ORD02935,2023-06-27,2023-06-29,CUST0178,Chris Robinson,South,Electronics,Laptop Pro,4,1374.51,585.06,0.14,2023,Q2,6,Jun,2023-06,Tuesday,2.0,4728.31,2340.24,2388.07,50.51,4728.31,2023-06,2022-01,17,37,12,7453.83,4,3,4,11,Loyal Customers
ORD02936,2024-11-24,2024-12-01,CUST0248,Zoe Brown,North,Electronics,Mechanical Keyboard,4,147.61,40.63,0.08,2024,Q4,11,Nov,2024-11,Sunday,7.0,543.2,162.52,380.68,70.08,543.2,2024-11,2022-02,33,19,9,3971.93,4,1,2,7,New Customers
ORD02937,2024-08-21,2024-08-27,CUST0131,Sam Harris,West,Sports & Outdoors,Dumbbell Set 20kg,4,210.69,76.08,0.08,2024,Q3,8,Aug,2024-08,Wednesday,6.0,775.34,304.32,471.02,60.75,775.34,2024-08,2022-03,29,53,14,4531.4,3,4,2,9,Loyal Customers
ORD02938,2024-07-22,2024-07-23,CUST0247,Iris Garcia,West,Office Supplies,Whiteboard Magnetic,1,132.22,54.98,0.14,2024,Q3,7,Jul,2024-07,Monday,1.0,113.71,54.98,58.73,51.65,113.71,2024-07,2022-02,29,36,13,6968.84,4,3,4,11,Loyal Customers
ORD02939,2023-11-20,2023-11-25,CUST0025,Zoe Johnson,South,Furniture,Executive Chair,1,335.54,153.87,0.05,2023,Q4,11,Nov,2023-11,Monday,5.0,318.76,153.87,164.89,51.73,318.76,2023-11,2022-02,21,105,8,2088.73,2,1,1,4,Others
ORD02940,2024-10-28,2024-11-02,CUST0333,Xander Harris,Central,Sports & Outdoors,Dumbbell Set 20kg,4,181.29,76.2,0.09,2024,Q4,10,Oct,2024-10,Monday,5.0,659.9,304.8,355.1,53.81,659.9,2024-10,2022-01,33,60,18,8688.29,3,5,4,12,Loyal Customers
ORD02941,2024-11-16,2024-11-19,CUST0232,Chris Johnson,South,Sports & Outdoors,Jump Rope Pro,1,29.06,6.81,0.14,2024,Q4,11,Nov,2024-11,Saturday,3.0,24.99,6.81,18.18,72.75,24.99,2024-11,2022-03,32,45,15,5396.96,3,4,3,10,Loyal Customers
ORD02942,2023-03-13,2023-03-17,CUST0002,Alice Wilson,West,Office Supplies,Printer Paper,10,41.16,18.32,0.14,2023,Q1,3,Mar,2023-03,Monday,4.0,353.98,183.2,170.78,48.25,353.98,2023-03,2022-01,14,65,20,16743.78,3,5,5,13,Loyal Customers
ORD02943,2023-03-04,2023-03-07,CUST0193,David Williams,North,Furniture,Ergonomic Footrest,1,66.05,22.58,0.08,2023,Q1,3,Mar,2023-03,Saturday,3.0,60.77,22.58,38.19,62.84,60.77,2023-03,2022-01,14,96,10,5893.32,2,2,3,7,Others
ORD02944,2023-08-27,2023-08-31,CUST0310,Paul Clark,East,Electronics,Smartphone X,2,1018.88,506.23,0.11,2023,Q3,8,Aug,2023-08,Sunday,4.0,1813.61,1012.46,801.15,44.17,1813.61,2023-08,2022-06,14,26,17,8451.0,4,5,4,13,Champions
ORD02945,2024-04-03,2024-04-05,CUST0362,Chris Davis,North,Clothing,Business Suit,1,439.41,135.02,0.14,2024,Q2,4,Apr,2024-04,Wednesday,2.0,377.89,135.02,242.87,64.27,377.89,2024-04,2022-03,25,25,13,3792.38,4,4,2,10,Loyal Customers
ORD02946,2022-03-03,2022-03-10,CUST0162,Wendy Thompson,North,Clothing,Business Suit,1,409.32,141.18,0.02,2022,Q1,3,Mar,2022-03,Thursday,7.0,401.13,141.18,259.95,64.8,401.13,2022-03,2022-03,0,4,10,7166.15,5,2,4,11,New Customers
ORD02947,2023-05-24,2023-05-25,CUST0110,Diana Thompson,South,Furniture,Ergonomic Footrest,1,59.75,22.48,0.14,2023,Q2,5,May,2023-05,Wednesday,1.0,51.38,22.48,28.9,56.25,51.38,2023-05,2022-05,12,216,12,2829.64,1,3,1,5,Lost Customers
ORD02948,2023-09-03,2023-09-07,CUST0181,Tara Williams,North,Clothing,Business Suit,1,395.61,148.15,0.13,2023,Q3,9,Sep,2023-09,Sunday,4.0,344.18,148.15,196.03,56.96,344.18,2023-09,2022-02,19,307,10,6300.62,1,2,3,6,Others
ORD02949,2023-01-16,2023-01-21,CUST0250,Beth Harris,West,Furniture,Ergonomic Footrest,1,58.69,22.15,0.12,2023,Q1,1,Jan,2023-01,Monday,5.0,51.65,22.15,29.5,57.12,51.65,2023-01,2022-11,2,106,9,2689.05,2,1,1,4,Others
ORD02950,2024-11-11,2024-11-14,CUST0263,David Wilson,West,Clothing,Business Suit,1,370.76,153.86,0.03,2024,Q4,11,Nov,2024-11,Monday,3.0,359.64,153.86,205.78,57.22,359.64,2024-11,2022-04,31,47,13,11050.94,3,3,5,11,Loyal Customers
ORD02951,2022-12-05,2022-12-11,CUST0283,Victor Jackson,South,Office Supplies,Sticky Notes Bulk,5,20.34,4.66,0.03,2022,Q4,12,Dec,2022-12,Monday,6.0,98.65,23.3,75.35,76.38,98.65,2022-12,2022-03,9,124,14,9804.09,2,4,5,11,At Risk
ORD02952,2024-06-05,2024-06-10,CUST0022,Maya Brown,Central,Electronics,Smartphone X,2,1039.01,481.79,0.05,2024,Q2,6,Jun,2024-06,Wednesday,5.0,1974.12,963.58,1010.54,51.19,1974.12,2024-06,2022-05,25,86,11,8604.08,2,2,4,8,Others
ORD02953,2023-09-28,2023-09-30,CUST0275,Diana Thompson,Central,Office Supplies,Whiteboard Magnetic,2,158.52,59.99,0.02,2023,Q3,9,Sep,2023-09,Thursday,2.0,310.7,119.98,190.72,61.38,310.7,2023-09,2022-06,15,39,14,8732.99,4,4,4,12,Champions
ORD02954,2022-06-12,2022-06-18,CUST0113,Maya Taylor,Central,Office Supplies,Whiteboard Magnetic,1,171.75,56.41,0.03,2022,Q2,6,Jun,2022-06,Sunday,6.0,166.6,56.41,110.19,66.14,166.6,2022-06,2022-03,3,65,15,5140.49,3,4,3,10,Loyal Customers
ORD02955,2022-12-10,2022-12-12,CUST0382,Iris Jackson,West,Sports & Outdoors,Pull-up Bar Doorway,3,96.91,32.79,0.0,2022,Q4,12,Dec,2022-12,Saturday,2.0,290.73,98.37,192.36,66.16,290.73,2022-12,2022-01,11,18,24,11194.58,4,5,5,14,Champions
ORD02956,2024-09-11,2024-09-16,CUST0200,Frank White,East,Clothing,Cotton T-Shirt Pack,3,35.38,10.64,0.14,2024,Q3,9,Sep,2024-09,Wednesday,5.0,91.28,31.92,59.36,65.03,91.28,2024-09,2022-06,27,49,14,8101.09,3,4,4,11,Loyal Customers
ORD02957,2022-03-01,2022-03-07,CUST0125,Beth Anderson,West,Furniture,Filing Cabinet,1,203.11,94.43,0.08,2022,Q1,3,Mar,2022-03,Tuesday,6.0,186.86,94.43,92.43,49.46,186.86,2022-03,2022-03,0,79,16,7958.14,2,5,4,11,At Risk
ORD02958,2022-01-15,2022-01-19,CUST0094,Tara Anderson,South,Clothing,Cotton T-Shirt Pack,5,33.18,10.59,0.03,2022,Q1,1,Jan,2022-01,Saturday,4.0,160.92,52.95,107.97,67.1,160.92,2022-01,2022-01,0,201,14,5656.51,1,4,3,8,Lost Customers
ORD02959,2024-01-25,2024-01-29,CUST0125,Beth Anderson,South,Office Supplies,Sticky Notes Bulk,3,19.26,5.25,0.06,2024,Q1,1,Jan,2024-01,Thursday,4.0,54.31,15.75,38.56,71.0,54.31,2024-01,2022-03,22,79,16,7958.14,2,5,4,11,At Risk
ORD02960,2023-06-06,2023-06-09,CUST0110,Diana Thompson,Central,Furniture,Filing Cabinet,1,226.58,98.25,0.05,2023,Q2,6,Jun,2023-06,Tuesday,3.0,215.25,98.25,117.0,54.36,215.25,2023-06,2022-05,13,216,12,2829.64,1,3,1,5,Lost Customers
ORD02961,2022-09-17,2022-09-19,CUST0282,Quinn Martinez,West,Clothing,Casual Polo Shirt,2,49.4,15.98,0.14,2022,Q3,9,Sep,2022-09,Saturday,2.0,84.97,31.96,53.01,62.39,84.97,2022-09,2022-05,4,56,17,8003.92,3,5,4,12,Loyal Customers
ORD02962,2022-11-09,2022-11-12,CUST0176,Carol Davis,Central,Electronics,USB-C Hub,1,49.17,14.65,0.14,2022,Q4,11,Nov,2022-11,Wednesday,3.0,42.29,14.65,27.64,65.36,42.29,2022-11,2022-01,10,51,13,6402.01,3,3,3,9,Loyal Customers
ORD02963,2024-07-10,2024-07-14,CUST0333,Xander Harris,West,Sports & Outdoors,Sports Water Bottle,10,24.57,6.18,0.03,2024,Q3,7,Jul,2024-07,Wednesday,4.0,238.33,61.8,176.53,74.07,238.33,2024-07,2022-01,30,60,18,8688.29,3,5,4,12,Loyal Customers
ORD02964,2024-05-12,2024-05-18,CUST0147,Iris White,South,Clothing,Cotton T-Shirt Pack,1,36.44,11.8,0.1,2024,Q2,5,May,2024-05,Sunday,6.0,32.8,11.8,21.0,64.02,32.8,2024-05,2022-02,27,54,12,7910.78,3,3,4,10,Loyal Customers
ORD02965,2022-01-21,2022-01-24,CUST0143,Henry Miller,East,Sports & Outdoors,Jump Rope Pro,1,28.31,7.54,0.14,2022,Q1,1,Jan,2022-01,Friday,3.0,24.35,7.54,16.81,69.03,24.35,2022-01,2022-01,0,30,21,11305.03,4,5,5,14,Champions
ORD02966,2022-05-25,2022-05-31,CUST0084,Xander Wilson,East,Clothing,Winter Jacket,3,242.84,83.88,0.09,2022,Q2,5,May,2022-05,Wednesday,6.0,662.95,251.64,411.31,62.04,662.95,2022-05,2022-02,3,38,12,5484.4,4,3,3,10,Loyal Customers
ORD02967,2024-05-16,2024-05-18,CUST0123,Henry Williams,East,Sports & Outdoors,Jump Rope Pro,1,28.89,6.93,0.04,2024,Q2,5,May,2024-05,Thursday,2.0,27.73,6.93,20.8,75.01,27.73,2024-05,2022-01,28,141,11,7200.74,1,2,4,7,Others
ORD02968,2023-07-17,2023-07-18,CUST0250,Beth Harris,Central,Sports & Outdoors,Pull-up Bar Doorway,1,92.08,31.83,0.1,2023,Q3,7,Jul,2023-07,Monday,1.0,82.87,31.83,51.04,61.59,82.87,2023-07,2022-11,8,106,9,2689.05,2,1,1,4,Others
ORD02969,2023-04-07,2023-04-14,CUST0126,Carol Martin,North,Office Supplies,Ballpoint Pens Pack,3,10.77,2.82,0.0,2023,Q2,4,Apr,2023-04,Friday,7.0,32.31,8.46,23.85,73.82,32.31,2023-04,2022-02,14,3,16,11892.52,5,5,5,15,Champions
ORD02970,2024-02-09,2024-02-11,CUST0279,Tara Anderson,Central,Furniture,Ergonomic Footrest,4,75.63,22.0,0.05,2024,Q1,2,Feb,2024-02,Friday,2.0,287.39,88.0,199.39,69.38,287.39,2024-02,2022-03,23,122,11,4267.43,2,2,2,6,Others
ORD02971,2022-06-05,2022-06-06,CUST0277,Liam Jackson,East,Sports & Outdoors,Yoga Mat Premium,3,58.57,21.24,0.14,2022,Q2,6,Jun,2022-06,Sunday,1.0,151.11,63.72,87.39,57.83,151.11,2022-06,2022-06,0,3,15,3199.71,5,4,2,11,Loyal Customers
ORD02972,2024-04-06,2024-04-10,CUST0011,Alice Thompson,West,Furniture,Standing Desk,1,610.27,300.4,0.1,2024,Q2,4,Apr,2024-04,Saturday,4.0,549.24,300.4,248.84,45.31,549.24,2024-04,2022-01,27,102,17,13141.57,2,5,5,12,At Risk
ORD02973,2024-02-20,2024-02-23,CUST0312,Olivia Jackson,West,Furniture,Meeting Table,1,1332.1,521.55,0.09,2024,Q1,2,Feb,2024-02,Tuesday,3.0,1212.21,521.55,690.66,56.98,1212.21,2024-02,2022-02,24,14,17,6485.83,5,5,3,13,Loyal Customers
ORD02974,2023-12-04,2023-12-09,CUST0292,Rachel Smith,East,Sports & Outdoors,Sports Water Bottle,2,25.29,5.86,0.06,2023,Q4,12,Dec,2023-12,Monday,5.0,47.55,11.72,35.83,75.35,47.55,2023-12,2023-03,9,41,9,1347.6,4,1,1,6,New Customers
ORD02975,2022-06-19,2022-06-23,CUST0059,Emma Wilson,East,Office Supplies,Sticky Notes Bulk,1,17.14,5.1,0.05,2022,Q2,6,Jun,2022-06,Sunday,4.0,16.28,5.1,11.18,68.67,16.28,2022-06,2022-01,5,50,12,4001.7,3,3,2,8,Loyal Customers
ORD02976,2022-09-26,2022-10-02,CUST0340,Carol Martinez,North,Electronics,4K Monitor,3,480.28,235.56,0.02,2022,Q3,9,Sep,2022-09,Monday,6.0,1412.02,706.68,705.34,49.95,1412.02,2022-09,2022-05,4,13,21,12403.16,5,5,5,15,Champions
ORD02977,2022-06-02,2022-06-06,CUST0333,Xander Harris,,Clothing,Dress Pants,2,105.65,36.84,0.13,2022,Q2,6,Jun,2022-06,Thursday,4.0,183.83,73.68,110.15,59.92,183.83,2022-06,2022-01,5,60,18,8688.29,3,5,4,12,Loyal Customers
ORD02978,2023-08-29,2023-09-01,CUST0077,Victor Brown,South,Furniture,Executive Chair,2,339.43,175.76,0.03,2023,Q3,8,Aug,2023-08,Tuesday,3.0,658.49,351.52,306.97,46.62,658.49,2023-08,2022-01,19,93,14,4051.23,2,4,2,8,At Risk
